matched_brand,matched_brand_key,matched_company_candidate,top9_group,ownership_resolution_status,needs_manual_review_from_matrix,product_name,barcode,current_normalized_brand,current_brand_entity_raw,current_brand_entity_source,current_resolved_company,query_category,primary_country,observed_market_region_codes,image_url,off_brands_raw,match_rule,review_decision_blank,review_note_blank
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Peanut Butter Cups,5025820006426,Reese's,reese s,existing_company_brand_mapping_token_match,Other / not mapped to a company,snacks,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/502/582/000/6426/front_en.3.400.jpg,Reese's,product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Peanut Butter Cups Miniature,4993989997453,Reese's,reese s,existing_company_brand_mapping_token_match,Other / not mapped to a company,snacks,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/499/398/999/7453/front_en.3.400.jpg,Reeses,product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Pieces Egg,34000431540,Reese's,reese s,existing_company_brand_mapping_token_match,Other / not mapped to a company,snacks,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/003/400/043/1540/front_en.3.400.jpg,Reese's,product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Popcorn imp,810031480111,Reese's,reese s,existing_company_brand_mapping_token_match,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/081/003/148/0111/front_en.3.400.jpg,Reese's,product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Snack Cakes singles,34000997190,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/003/400/099/7190/front_en.4.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Snack Size Halloween Shapes,34000452224,Reese's,reese s,existing_company_brand_mapping_token_match,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/003/400/045/2224/front_en.3.400.jpg,Reese's,product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s Trio,34000939619,Reese's,Reese's,top9_portfolio_token_match,Other / not mapped to a company,snacks,Czech Republic,FRANCE|DACH,https://images.openfoodfacts.org/images/products/003/400/093/9619/front_fr.3.400.jpg,"Reese's, The Hershey Company, hersmex",product_name_starts_exactly_with_top9_portfolio_brand,,
Reese's,reese s,The Hershey Company,Hershey,direct,no,Reese’s puffs,16000163980,Reese's,reese s,existing_company_brand_mapping_token_match,Other / not mapped to a company,cereals,United States,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/016/3980/front_en.10.400.jpg,Reese's,product_name_starts_exactly_with_top9_portfolio_brand,,
Resource,resource,Nestlé,Nestlé,direct,no,"Resource, natural spring water",68274833380,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Rolo,rolo,The Hershey Company,Nestlé,market_scoped,yes,Rolo,3424403,hershey,hershey,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/342/4403/front_en.3.400.jpg,Hershey,product_name_starts_exactly_with_top9_portfolio_brand,,
Rolo,rolo,The Hershey Company,Nestlé,market_scoped,yes,Rolo,59800200806,Rolo,Rolo,product_name_recovery_nestle_france_snacks,Manual review,snacks,Canada,US_CANADA|FRANCE,https://images.openfoodfacts.org/images/products/005/980/020/0806/front_en.10.400.jpg,Nestlé,product_name_starts_exactly_with_top9_portfolio_brand,,
Rolo,rolo,The Hershey Company,Nestlé,market_scoped,yes,Rolo Candy Cane,34000937219,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/003/400/093/7219/front_en.5.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Rolo,rolo,The Hershey Company,Nestlé,market_scoped,yes,Rolo chewy caramels in milk chocolate,34000379248,the hershey company,the hershey company,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/003/400/037/9248/front_en.9.400.jpg,The Hershey Company,product_name_starts_exactly_with_top9_portfolio_brand,,
Rolo,rolo,The Hershey Company,Nestlé,market_scoped,yes,"Rolo, chewy caramel in milk chocolate",3439803,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles,8690624103564,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,https://images.openfoodfacts.org/images/products/869/062/410/3564/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Bar-b-que Potato Chips 15.75 ounces,28400164092,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Cheddar & Sour Cream,28400236980,frito lay,frito lay,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/023/6980/front_ar.4.400.jpg,Frito Lay,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Cheddar & Sour Cream Flavored Potato Chips 2.875 Ounce Plastic Bag,28400028158,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Honey Mustard Potato Chips 1.875 ounces,28400165440,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Honey Mustard Potato Chips 7.5z,28400165419,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Original Party Size Potato Chips 13.5 Ounce Plastic Bag,28400034005,frito lay,frito lay,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/003/4005/front_en.3.400.jpg,Frito-Lay,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Original Potato Chips 15.125 Ounce Plastic Bag,28400245517,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Original Potato Chips 9 Ounce Plastic Bag,28400159388,potatoe chips,potatoe chips,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/015/9388/front_en.5.400.jpg,Potatoe chips,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Potato Chips Reduced Fat,28400072526,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,France,FRANCE,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Queso Cheese Potato Chips 8.5 Ounce Bag,28400159647,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Queso chips,28400324434,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,https://images.openfoodfacts.org/images/products/002/840/032/4434/front_en.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Reduced Fat Potato Chips 8.5 Ounce Plastic Bag,28400033978,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Tapatio Limon Potato Chips 8.5 Ounce Bag,28400159654,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Ruffles,ruffles,PepsiCo,PepsiCo,direct,no,Ruffles Ultimate Sweet & Smokin' Bbq Potato Chips 7.5 Ounce Bag,28400159876,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,snacks,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
S.Pellegrino,s pellegrino,Nestle,Nestlé,direct,no,S. Pellegrino,41508302883,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,https://images.openfoodfacts.org/images/products/004/150/830/2883/front_en.7.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
S.Pellegrino,s pellegrino,Nestle,Nestlé,direct,no,"S. Pellegrino, Sparkling Natural Mineral Water",41808800126,peking handicraft inc,peking handicraft inc,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,Peking Handicraft Inc.,product_name_starts_exactly_with_top9_portfolio_brand,,
S.Pellegrino,s pellegrino,Nestle,Nestlé,direct,no,S.PELLEGRINO essenza,8002270546907,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/800/227/054/6907/front_fr.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Sanpellegrino,sanpellegrino,Nestlé,Nestlé,direct,no,SANPELLEGRINO ARANCIATA,8002270074288,multibev as c,multibev as c,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/800/227/007/4288/front_fr.3.400.jpg,Multibev as c/o cuveco as,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Suntory Beverage & Food,PepsiCo,market_scoped,yes,"SCHWEPPES AGRUMES ZERO 1,5L",3124480196248,s a schweppes international,s a schweppes international,first_off_brand_token_fallback,Other / not mapped to a company,beverages,Belgium,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/312/448/019/6248/front_fr.32.400.jpg,s.a schweppes international,product_name_starts_exactly_with_top9_portfolio_brand,,
Sanpellegrino,sanpellegrino,Nestlé,Nestlé,direct,no,Sanpellegrino-lemon Soda-330ml-italy,8002270074295,cuveco as,cuveco as,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/800/227/007/4295/front_fr.23.400.jpg,CUVECO AS,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Suntory Beverage & Food,PepsiCo,market_scoped,yes,Schweppes,6130003016549,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/613/000/301/6549/front_ar.3.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Suntory Beverage & Food,PepsiCo,market_scoped,yes,"Schweppes agrumes aux saveurs d'orange,🍊de pamplemousse, de citron vert & de mandarine",3124480186898,schweppesorangina schweppes,schweppesorangina schweppes,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/312/448/018/6898/front_fr.70.400.jpg,SchweppesOrangina Schweppes,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Suntory Beverage & Food,PepsiCo,market_scoped,yes,Schweppes lemon,3119780268276,heineken,heineken,first_off_brand_token_fallback,Other / not mapped to a company,beverages,France,FRANCE,https://images.openfoodfacts.org/images/products/311/978/026/8276/front_fr.31.400.jpg,Heineken,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Suntory Beverage & Food,PepsiCo,market_scoped,yes,Schweppes slimline lemonade,5000112656565,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United Kingdom,UK_IE,https://images.openfoodfacts.org/images/products/500/011/265/6565/front_en.9.400.jpg,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, diet ginger ale",78000207460,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, diet ginger ale, raspberry, raspberry",78000216462,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, soda, dark ginger ale",78000018578,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, sparkling seltzer water, cranberry lime",78000024531,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, sparkling seltzer water, orange",78000000481,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, sparkling seltzer water, orange",78000019629,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Schweppes,schweppes,Keurig Dr Pepper,PepsiCo,market_scoped,yes,"Schweppes, tonic water",78000003574,unknown,unknown,first_off_brand_token_fallback,Other / not mapped to a company,beverages,United States,US_CANADA,,,product_name_starts_exactly_with_top9_portfolio_brand,,
Shredded Wheat Original,shredded wheat original,Nestlé,Nestlé,direct,no,Shredded Wheat Original,884912180629,post,post,first_off_brand_token_fallback,Other / not mapped to a company,cereals,United States,US_CANADA,https://images.openfoodfacts.org/images/products/088/491/218/0629/front_en.49.400.jpg,Post,product_name_starts_exactly_with_top9_portfolio_brand,,
Shreddies,shreddies,Nestlé,Nestlé,direct,no,Shreddies (Original),62811712,post,post,first_off_brand_token_fallback,Other / not mapped to a company,cereals,Canada,US_CANADA,https://images.openfoodfacts.org/images/products/000/006/281/1712/front_en.4.400.jpg,Post,product_name_starts_exactly_with_top9_portfolio_brand,,
