barcode,product_name,normalized_brand,primary_brand,query_category,primary_country,observed_market_region_codes,visible_company_owner,ownership_resolution_status,company_mapping_source
203021025919,Pain chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3478920012231,Pain chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3478920019667,Pain chocolat AOP *4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202957024270,Pain chocolat AOP beurre Charentes-Poitou,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000002226796,Pain chocolat pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008014670,Pain chocolat tournesol,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203323026119,Pain chocolat x15,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000187624,Pain céréales,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203031008537,Pain raisin,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700331991035,Pain raisin x2,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
261834025588,Pain suisse Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3802150074200,Pains Au Chocolat X6,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700462035080,"Pains Aux Raisins, x5",leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2011402002125,Pains Briochés au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001304921,Pains Chocolat Beurre x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204106026173,Pains au Chocolat 3 Meuniers,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3001062000592,Pains au choco beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209322032731,Pains au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
216120022963,Pains au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207422026179,Pains au chocolat et amande x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201554032473,Pains au chocolat et croissants,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2009000015074,Pains aux chocolats,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3802150064034,Pains aux chocolats x4 Charentes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000081977,Pains aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700331991318,Pains aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204549018698,Pains aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202757016079,Pains aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2040210938272,Pains aux raisins pur beurre,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000700011021,Pains aux raisins x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3100002000026,Pains choco + Croissants Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205545019351,Pains chocolat beurre (x 8) - Leclerc,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
240004032144,Pains chocolat x8,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
206670015744,Pains raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3316262000007,Pains raisins 3 meuniers,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
261081022637,Palmier,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001500781,Palmiers,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209868013973,Palmiers,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020000254171,Panettone,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008014410,Paris / Brest 6/8 Parts,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
250986004923,Paris Brest,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202482016405,Paris Brest,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3000000210109,Paris Brest Décongelé,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
208116025911,Pastei de Nata,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020002052171,Pasteis de nata,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000015071,Pastel de nata x6,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202685015748,Pastel de natas,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709161686,Pastille du Bassin de Vichy,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202368022636,Pattes d'ours,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2011401005226,Petit Pain viennois,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201008015090,Petites Brioches,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202248065531,Petits fours,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3187670616216,Petits fours fruits *16,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709042886,"Pognes De Romans Fleur Oranger, Nos Régions Ont Du Talent 400g",leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709007236,Rousquilles du Roussillon aux arômes naturels de citron et d'anis,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205087067247,Royaltine 6 parts,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3478920019537,Sablés amandes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3564709168081,Sablés du Nord,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2071406000008,Streussel,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3232800000004,Suisse chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
210079023613,Suisses Chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
6999999259138,Suisses Chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000016289541,Suisses aux pépites de chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207113036012,Tarte Citron Meringué,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202522016402,Tarte au citron,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3187670003696,Tarte au flan,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3355710203607,Tarte au flan 22cm,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
210440036730,Tarte profiteroles,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008012430,Tartelettes aux myrtilles,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3187670016115,Tartelettes citron,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3802150054233,Torsade au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
201370020999,Torsades au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
212114019025,Torsades au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
47070196,Torsades au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000000064420,Torsades chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008016285,Tresse,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
205123014433,Triangles Amandes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209957030577,Tuiles aux Amandes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
240223017717,Viennoiserie,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
64042497297,Vital Chocolat duo,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203510011485,assortiment 12 mini viennoiseries,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
203044036084,beignets fourrés,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
6488002548661,chaussons aux pommes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209475013786,chouquettes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020000951216,chouquettes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2020000716358,cookies,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000008536325,croissant chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000003416936,flan coco x2 maison,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
209310013124,grille aux pommes,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000001255186,meringue,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
204314020338,millefeuille,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
2000003649358,muffin citron framboise,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202252012798,pain au chocolat,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
202311022966,pain au chocolat x4,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
207265016405,pain aux raisins,leclerc,leclerc,snacks,France,FRANCE,E.Leclerc,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
