barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,macro_sum_off_raw
87703157828,with Aloe Vera,yogur de savila,yogur de savila,beverages,en:sweetened-beverages,en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/008/770/315/7828/front_en.19.400.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0112,11.2,,16.0,16.0,0.4,0.4,30.0,30.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.4112
896931,Organic Oats & Flax Instant Oatmeal,trader joe's,trader joe's,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/089/6931/front_en.15.400.jpg,375.0,375.0,12.5,12.5,0.0,0.0,181.25,,68.75,68.75,18.75,18.75,25.0,25.0,2.03125,2.03125,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,218.75
91475041896,Famous Sweet Tea,milo's,milo's,beverages,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas, Tea-based beverages, Iced teas",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/009/147/504/1896/front_en.43.400.jpg,30.5555555555556,30.5555555555556,0.0,0.0,0.00026,,7.5,7.5,7.22222222222222,7.22222222222222,0.277777777777778,0.277777777777778,0.0,0.0,0.0020833333333333,0.0020833333333333,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,7.5
92825107859,Lite nonfat yogurt,bgc manufacturing,bgc manufacturing,dairies,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",en:united-states,US_CANADA,,48.0,48.0,0.0,0.0,0.09,,8.81,8.81,4.41,4.41,0.1,0.1,3.08,3.08,0.175,0.175,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,11.89
92825107866,Lite nonfat yogurt,brookshire's,brookshire's,dairies,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",en:united-states,US_CANADA,,44.0,44.0,0.0,0.0,0.09,,7.93,7.93,3.96,3.96,0.0,0.0,3.08,3.08,0.1875,0.1875,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,11.01
93966009545,Stringles Organic String Cheese,organic valley,organic valley,dairies,en:cheeses,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/009/396/600/9545/front_en.27.400.jpg,285.714285714286,285.714285714286,21.4285714285714,21.4285714285714,12.5,12.5,0.0,0.0,4.7847475,,0.0,0.0,25.0,25.0,1.875,1.875,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,46.4285714285714
979115,Coconut Water,trader joe's,trader joe's,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, Coconut waters",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/097/9115/front_en.15.400.jpg,18.75,18.75,0.0,0.0,0.005,,4.58333333333333,4.58333333333333,0.416666666666667,0.416666666666667,0.25,0.25,0.0,0.0,0.046875,0.046875,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,4.58333333333333
99482405861,Organic orange juice,,unknown,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/009/948/240/5861/front_fr.3.400.jpg,46.0,46.0,0.0,0.0,0.024193548387097,,10.83,10.83,8.75,8.75,0.28,0.28,0.42,0.42,0.0,0.0,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,11.25
99482525354,Organic Sharp Cheddar,365 whole foods market,365 whole foods market,dairies,sliced cheese,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/009/948/252/5354/front_en.10.400.jpg,80.0,80.0,7.0,7.0,4.0,4.0,1.0,1.0,4.90226875,,0.0,0.0,5.0,5.0,0.375,0.375,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,13.0
99482526740,Dark Chocolate,365 whole foods market,365 whole foods market,snacks,en:dark-chocolates,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/009/948/252/6740/front_en.15.400.jpg,500.0,500.0,126.953125,,25.0,25.0,50.0,50.0,75.0,,9.375,9.375,9.375,9.375,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|sugars_greater_than_carbohydrates,186.328125
1273588,Scottish Whole Rolled Oats,sainsbury's,sainsbury's,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats",en:france|en:switzerland|en:united-kingdom,FRANCE|DACH|UK_IE,https://images.openfoodfacts.org/images/products/000/000/127/3588/front_en.30.400.jpg,634.0,634.0,16.8,,7.0,7.0,86.6,,27.2,27.2,8.4,8.4,29.8,,0.6,0.6,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,133.2
180127000005,Natural Coconut Water,"zico, zico beverages llc",zico,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, en:coconut-waters",en:france|en:united-states|en:world,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/018/012/700/0005/front_en.4.400.jpg,18.1818181818182,18.1818181818182,0.0,0.0,0.005,,4.54545454545455,4.54545454545455,3.33333333333333,3.33333333333333,0.25,0.25,0.0,0.0,0.0795454545454545,0.0795454545454545,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,4.54545454545455
1847758,Manchego,"sainsbury's taste the difference, sainsbury's, waitrose, taste the difference",sainsbury's,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Goat cheeses, Sheep's-milk cheeses, Spanish cheeses, Manchego",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/000/184/7758/front_en.15.400.jpg,140.0,140.0,11.0,11.0,8.0,8.0,0.0,0.0,0.5,,0.5,0.5,23.39999961853,23.39999961853,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,34.39999961853
193908005984,Strawberry Bar,rxbar,rxbar,snacks,en:bars,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/390/800/5984/front_en.21.400.jpg,365.384615384615,365.384615384615,13.4615384615385,13.4615384615385,1.92307692307692,1.92307692307692,46.1538461538462,46.1538461538462,26.9230769230769,26.9230769230769,11.5384615384615,11.5384615384615,23.0769230769231,23.0769230769231,673.076923076923,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,82.6923076923078
193968053567,STRING CHEESE,member's mark,member's mark,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, String cheeses",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/396/805/3567/front_en.31.400.jpg,208.333333333333,208.333333333333,2.5,2.5,1.5,1.5,1.0,1.0,4.773925,,0.0,0.0,6.0,6.0,0.5,0.5,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,9.5
194346617739,Frosted Sugar Cookies,freshness guaranteed,freshness guaranteed,snacks,Cookie,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/434/661/7739/front_en.3.400.jpg,1108.03323684211,,41.5512368421053,41.5512368421053,0.0173130263157895,0.0173130263157895,180.055394736842,,110.803315789474,,,,6.92521052631579,6.92521052631579,,,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,228.53184210526308
196633815651,Mini Muffin,kirkland,kirkland,snacks,en:pastries,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/663/381/5651/front_en.26.400.jpg,190.0,190.0,52.9411764705882,52.9411764705882,8.82352941176471,8.82352941176471,152.941176470588,,100.0,100.0,5.88235294117647,5.88235294117647,17.6470588235294,17.6470588235294,2.94117647058824,2.94117647058824,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,223.5294117647056
196633860934,Mini muffin bites,kirkland,kirkland,snacks,en:pastries,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/663/386/0934/front_en.96.400.jpg,404.255319148936,404.255319148936,19.1489361702128,19.1489361702128,0.0,0.0,55.3191489361702,55.3191489361702,68.0851063829787,,2.12765957446809,2.12765957446809,4.25531914893617,4.25531914893617,1.06382978723404,1.06382978723404,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,78.72340425531917
197870159652,Blackberry Lemonade,h-e-b,h-e-b,beverages,"Beverages and beverages preparations,Beverages,Lemonade,Flavored lemonade",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/787/015/9652/front_en.36.400.jpg,45.8333333333333,45.8333333333333,0.0,0.0,0.0116927083333333,,11.6666666666667,11.6666666666667,11.25,11.25,0.360677083333333,0.360677083333333,0.0,0.0,0.0052083333333333,0.0052083333333333,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,11.6666666666667
198715847345,Movie chocolate salty peanut crunch,a24,a24,snacks,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Barres,Barres chocolatées",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/871/584/7345/front_en.3.400.jpg,571.428571428571,571.428571428571,39.2857142857143,,21.4285714285714,21.4285714285714,57.1428571428571,,50.0,50.0,3.57142857142857,3.57142857142857,10.7142857142857,,0.535714285714286,0.535714285714286,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,107.14285714285711
199284778092,Longevity Nutrition Bar,novos,novos,snacks,"Snacks,Protein bars,Bodybuilding supplements,Energy bars,Dietary supplements,Plant-based foods,Nut bars,Vegan",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/019/928/477/8092/front_en.3.400.jpg,210.0,210.0,10.0,10.0,3.0,3.0,,,5.0,5.0,7.0,7.0,15.0,15.0,450.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,
203377019358,Muffin fruits du jardin x2,leclerc,leclerc,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Muffins,Fruit muffins",en:france,FRANCE,https://images.openfoodfacts.org/images/products/020/337/701/9358/front_fr.7.400.jpg,651.0,651.0,31.0,,3.9,3.9,82.0,,40.0,40.0,,,11.0,,0.64,0.64,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,124.0
204050008539,2 croissants + 2 pains au chocolat,les 3 meuniers,les 3 meuniers,snacks,"Snacks, Snacks sucrés, Viennoiseries, Croissants",en:france,FRANCE,https://images.openfoodfacts.org/images/products/020/405/000/8539/front_fr.3.400.jpg,917.0,,52.0,,34.0,34.0,95.0,,23.0,23.0,,,16.0,,2.1,2.1,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|macros_exceed_100g,163.0
219745051035,Tomme de savoie IGP,chabert,chabert,dairies,"fr:Fromage-de-vache-au-lait-cru, en:tomme-cheese-from-cow-s-milk",en:france,FRANCE,https://images.openfoodfacts.org/images/products/021/974/505/1035/front_fr.22.400.jpg,370.0,370.0,30.0,30.0,23.0,23.0,0.0005,0.0005,0.5,,0.0,0.0,25.0,25.0,1.5,1.5,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,55.0005
246600000006,GORGONZOL.MASCA.LP42%,,unknown,dairies,"Gorgonzola et mascarpone,Gorgonzolas,Mascarpone,Fromages",en:france,FRANCE,https://images.openfoodfacts.org/images/products/024/660/000/0006/front_fr.3.400.jpg,353.6,353.6,33.33,33.33,21.74,21.74,2.2,2.2,2.2675,,0.0,0.0,10.959,10.959,0.84105,0.84105,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,46.489
250341001000,Caramelised Biscuits Cake,morrisons,morrisons,snacks,Cakes,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/025/034/100/1000/front_en.12.400.jpg,583.333333333333,583.333333333333,33.3333333333333,33.3333333333333,2.27765069724521,2.27765069724521,61.1111111111111,61.1111111111111,63.7868048878461,,0.436667655706408,0.436667655706408,5.55555555555556,5.55555555555556,0.036378709354105,0.036378709354105,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,99.99999999999996
3424005,milk chocolate,hershey's,hershey's,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates, Milk chocolates, en:bars",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/342/4005/front_en.83.400.jpg,488.372093023256,488.372093023256,13.0,13.0,18.7,,26.0,26.0,25.0,25.0,2.9,2.9,3.0,3.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,42.0
374444105172,crackers coco curry,gipnix co 49,gipnix co 49,snacks,"snacks, snacks-sales, amuse-gueules, biscuits-aperitifs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/037/444/410/5172/front_fr.9.400.jpg,461.0,461.0,2e-05,2e-05,0.0051,,55.0,55.0,3.0,3.0,6.59,6.59,12.0,12.0,3.1,3.1,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,67.00002
3873407,Snack Cups BBQ,pringles,pringles,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Salty snacks made from potato, Stacked extruded potato crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/000/387/3407/front_en.20.400.jpg,523.809523809524,523.809523809524,33.3333333333333,,7.14285714285714,7.14285714285714,71.4285714285714,,4.76190476190476,4.76190476190476,4.76190476190476,4.76190476190476,4.76190476190476,,1.66666666666667,1.66666666666667,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,109.52380952380946
417261001903,Cheese Spread Snack Pack,be’s refreshments,bes refreshments,dairies,"en:dairies,en:fermented-milk-products,en:cheeses",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/041/726/100/1903/front_en.3.400.jpg,358.208955223881,358.208955223881,201.492537313433,,11.1940298507463,11.1940298507463,25.3731343283582,25.3731343283582,11.1940298507463,11.1940298507463,2.23880597014925,2.23880597014925,8.2089552238806,8.2089552238806,1.82835820895522,1.82835820895522,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,235.0746268656718
454180129868,almond barista milk,alpro,alpro,beverages,"Almond-barista-milk,non dairy milk",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/045/418/012/9868/front_en.3.400.jpg,25.0,25.0,0.0012,0.0012,1e-07,1e-07,0.0025,0.0025,0.275,,0.0002,0.0002,0.0005,0.0005,8e-05,8e-05,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,0.0042
4936509,Vanilla Flavored Cola,coca-cola,coca-cola,beverages,"Beverages, Carbonated drinks, Sodas, Colas, Sweetened beverages",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/000/000/493/6509/front_en.70.400.jpg,42.25,42.25,0.0,0.0,,,11.83,11.83,11.83099,,,,0.0,0.0,0.02465,0.02465,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,11.83
613008720209,Arizona watermelon fruit juice cocktail,,unknown,beverages,"Plant-based foods and beverages, Beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Plant-based beverages",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/061/300/872/0209/front_en.31.400.jpg,29.16,29.16,0.0,0.0,0.0,0.0,8.33,8.33,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,8.33
6260361,fat free natural cottage cheese,"sainsbury, sainsbury's, by sainsbury's, sainsburys",sainsbury,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Fresh cheeses",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/000/626/0361/front_en.10.400.jpg,76.2,76.2,0.333333333333333,0.333333333333333,18.14176,,7.4,7.4,7.4,7.4,0.333333333333333,0.333333333333333,10.7333333333333,10.7333333333333,0.426666666666667,0.426666666666667,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,18.466666666666633
628634270042,Maamoul aux pistaches,zaitoune,zaitoune,snacks,"Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries",en:france,FRANCE,https://images.openfoodfacts.org/images/products/062/863/427/0042/front_fr.3.400.jpg,0.575,0.575,43.0,,11.55,11.55,50.550390625,,22.4,22.4,7.7,7.7,11.6,,0.015,0.015,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,105.150390625
633148599305,Tajin exprimidor,tajín clasico,tajin clasico,beverages,"Beverages, Alcoholic beverages",en:france|en:united-states|en:world,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/063/314/859/9305/front_en.11.400.jpg,200.0,200.0,0.0,0.0,0.33,,0.0,0.0,0.0,0.0,,,0.0,0.0,46.25,46.25,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,0.0
637796404448,Shortbread Cookies,quickbury,quickbury,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Shortbread cookies,Shortbread",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/063/779/640/4448/front_en.17.400.jpg,540.0,540.0,30.5,,13.5,13.5,70.0,,20.0,20.0,2.5,2.5,5.0,,0.3925,0.3925,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,105.5
