barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,calculated_energy_kcal_from_macros_off_raw,energy_difference_abs_off_raw,energy_difference_pct_off_raw
850044112807,Protein cereal,catalina crunch,catalina crunch,cereals,"en:breakfasts,en:breakfast-cereals,en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements,en:diet-breakfast-cereals-fortified-with-vitamins-and-chemical-elements,en:diet-breakfast-cereals-with-fruits-fortified-with-vitamins-and-chemical-elements",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/004/411/2807/front_en.70.400.jpg,305.555555555555,,16.6666666666667,16.6666666666667,1.38888888888889,1.38888888888889,41.6666666666667,41.6666666666667,0.0,0.0,16.6666666666667,16.6666666666667,30.5555555555556,30.5555555555556,0.763888888888889,0.763888888888889,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,438.8888888888895,133.3333333333345,43.63636363636411
850044112906,Protein Granola Peanut Butter,catalina crunch,catalina crunch,cereals,"en:breakfasts,en:breakfast-cereals,en:cereals-with-nuts,en:cereal-clusters-with-nuts",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/004/411/2906/front_en.14.400.jpg,215.384615384615,,23.0769230769231,23.0769230769231,3.07692307692308,3.07692307692308,49.2307692307692,49.2307692307692,3.07692307692308,3.07692307692308,13.8461538461538,13.8461538461538,20.0,20.0,0.846153846153846,0.846153846153846,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,484.6153846153847,269.23076923076974,125.00000000000047
850044112913,Protein Granola Honey Cashew,catalina crunch,catalina crunch,cereals,"en:breakfasts,en:breakfast-cereals,en:cereals-with-nuts,en:cereal-clusters-with-nuts",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/004/411/2913/front_en.31.400.jpg,329.411764705882,,20.0,20.0,3.07692307692308,3.07692307692308,53.8461538461538,53.8461538461538,3.07692307692308,3.07692307692308,13.8461538461538,13.8461538461538,20.0,20.0,0.769230769230769,0.769230769230769,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,475.3846153846152,145.9728506787332,44.31318681318692
850048358126,Dark & White Chocolate Frozen Fresh Strawberries,trü frü,tru fru,snacks,en:chocolate-covered-fruit,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/004/835/8126/front_en.13.400.jpg,321.428571428572,,63.7755102040818,,38.2653061224489,38.2653061224489,114.795918367347,,89.2857142857143,89.2857142857143,12.7551020408163,12.7551020408163,12.7551020408163,12.7551020408163,0.318877551020408,0.318877551020408,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,1084.1836734693893,762.7551020408173,237.30158730158718
850064303018,Cake Batter Flavored Bar,david,david,snacks,"en:snacks,en:sweet-snacks,en:bars,en:energy-bars,en:protein-energy-bars",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/006/430/3018/front_en.53.400.jpg,517.241379310345,,3.2258064516129,3.2258064516129,2.41935483870968,2.41935483870968,19.3548387096774,19.3548387096774,0.0,0.0,0.0,0.0,45.1612903225806,45.1612903225806,0.928467741935484,0.928467741935484,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,287.0967741935481,230.14460511679692,44.494623655914054
850064638820,Protein Coffee French Vanilla,javvy,javvy,beverages,"en:beverages-and-beverages-preparations,en:beverages,en:coffee-drinks,en:iced-coffees",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/006/463/8820/front_en.39.400.jpg,372.340425531915,,1.5,1.5,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,10.0,10.0,0.325,0.325,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,69.5,302.840425531915,81.33428571428571
850069519940,Enhanced Hydration Electrolyte Drink Mix - Raspberry,trevi,trevi,beverages,"en:beverages-and-beverages-preparations,en:beverages,en:energy-drinks,en:energy-drink-without-sugar-and-with-artificial-sweeteners",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/006/951/9940/front_en.9.400.jpg,192.307692307692,,0.0,0.0,0.0,0.0,19.2307692307692,19.2307692307692,0.0,0.0,0.0,0.0,0.0,0.0,11.0576923076923,11.0576923076923,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,76.9230769230768,115.3846153846152,60.0
850180006442,Cashew Butter + Raspberry Dark Chocolate,hu,hu,snacks,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/018/000/6442/front_en.29.400.jpg,600.0,,13.0,13.0,7.0,7.0,14.0,14.0,6.0,6.0,3.0,3.0,3.0,3.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,185.0,415.0,69.16666666666667
850251004018,ORIGINAL POPCORN,skinny pop,skinny pop,snacks,"Snacks,Salty snacks,Popcorn,Salted popcorn",en:france|en:united-states|en:world,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/085/025/100/4018/front_en.135.400.jpg,555.555555555556,,7.0,7.0,0.5,0.5,10.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2125,0.2125,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,107.0,448.555555555556,80.74000000000001
850251004438,WHITE CHEDDAR POPCORN,skinnypop,skinnypop,snacks,"Snacks, en:popcorn",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/025/100/4438/front_en.24.400.jpg,535.714285714286,,119.047619047619,,11.9047619047619,11.9047619047619,190.476190476191,,0.0,0.0,23.8095238095238,23.8095238095238,23.8095238095238,23.8095238095238,3.57142857142857,3.57142857142857,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|energy_inconsistent_with_macros,1928.57142857143,1392.857142857144,260.0000000000001
850251004650,White Cheddar Popcorn,skinny pop,skinny pop,snacks,"Snacks, Salty snacks, Popcorn, en:salted-popcorn",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/025/100/4650/front_en.96.400.jpg,571.428571428571,,4.494,4.494,0.5,0.5,7.994,7.994,,,1.0,1.0,0.9996,0.9996,0.19985,0.19985,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,76.4204,495.008171428571,86.62643
850251004940,Original Popcorn,skinnypop organic,skinnypop organic,snacks,"Snacks,Popcorn",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/025/100/4940/front_en.51.400.jpg,535.714285714286,,10.0,10.0,0.5,0.5,16.0,16.0,1.0,1.0,2.0,2.0,0.0,0.0,0.325,0.325,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,154.0,381.714285714286,71.25333333333334
850460005066,Organic Pure Moringa Plant-based Superfood Powder,kuli kuli,kuli kuli,beverages,"Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/046/000/5066/front_en.6.400.jpg,1000.0,,0.0,0.0,,,50.0,50.0,0.0,0.0,33.3333333333333,33.3333333333333,16.6666666666667,16.6666666666667,,,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|energy_inconsistent_with_macros,266.6666666666668,733.3333333333333,73.33333333333333
851015004220,FATTY Original Smoked Meat Stick,sweetwood smoke & co. usa,sweetwood smoke & co. usa,snacks,Snacks,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/101/500/4220/front_en.26.400.jpg,350.877192982456,,37.5,37.5,14.2857142857143,14.2857142857143,21.4285714285714,21.4285714285714,17.8571428571429,17.8571428571429,,,32.1428571428571,32.1428571428571,3.3,3.3,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,551.785714285714,200.908521303258,57.258928571428555
851093004099,Roasted Seaweed Snacks,gimme,gimme,snacks,Snacks,en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/109/300/4099/front_en.19.400.jpg,50.0,,40.0,,0.0,0.0,40.0,,0.0,0.0,20.0,20.0,20.0,,2.5,2.5,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,600.0,550.0,1100.0
851508002313,Vanilla Maple Granola,jessica's,jessica's,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/150/800/2313/front_en.17.400.jpg,216.666666666667,,20.0,20.0,4.16666666666667,4.16666666666667,58.3333333333333,58.3333333333333,23.3333333333333,23.3333333333333,8.33333333333333,8.33333333333333,10.0,10.0,0.25,0.25,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,453.3333333333332,236.6666666666662,109.23076923076884
851685011713,Harea,maita,maita,beverages,Cola,en:france,FRANCE,,2.0,,3.0,,4.0,,5.0,,6.0,,7.0,7.0,8.0,,9.0,9.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates|saturated_fat_greater_than_fat|nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,79.0,77.0,3850.0
852675006029,Classic Beef Stick,new primal,new primal,snacks,Snacks,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/267/500/6029/front_en.35.400.jpg,321.428571428571,,6.0,6.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.95,0.95,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,90.0,231.428571428571,71.99999999999996
853016002663,Original Turkey Turkey Stick,archer,archer,snacks,Snacks,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/301/600/2663/front_en.33.400.jpg,321.428571428572,,5.35714285714286,5.35714285714286,0.0,0.0,3.57142857142857,3.57142857142857,0.0,0.0,0.0,0.0,32.1428571428572,32.1428571428572,3.48214285714285,3.48214285714285,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,191.07142857142884,130.35714285714317,40.55555555555558
853982004159,Trail Mix Fix,"picky bars, picky",picky bars,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/398/200/4159/front_en.3.400.jpg,418.181818181818,,14.5454545454545,14.5454545454545,3.63636363636364,3.63636363636364,115.702472727273,,18.1818181818182,18.1818181818182,10.9090909090909,10.9090909090909,10.9090909090909,10.9090909090909,0.545454545454545,0.545454545454545,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|energy_inconsistent_with_macros,637.3553454545462,219.17352727272817,52.41106086956545
853986008078,Sea Salt Potato Chips,siete,siete,snacks,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Potato crisps in sunflower oil, Potato crisps with sea salt",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/398/600/8078/front_en.23.400.jpg,500.0,,7.0,7.0,1.0,1.0,17.0,17.0,0.0,0.0,1.0,1.0,2.0,2.0,0.14,0.14,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,139.0,361.0,72.2
854147008944,Chicken Snack Sticks,mighty spark,mighty spark,snacks,snack,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/414/700/8944/front_en.12.400.jpg,178.571428571429,,42.8571428571429,,17.8571428571429,17.8571428571429,3.57142857142857,3.57142857142857,0.0,0.0,0.0,0.0,25.0,25.0,10.204081632653,10.204081632653,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,500.00000000000034,321.42857142857133,179.9999999999995
854317008101,HIGH PROTEIN MUFFIN BIRTHDAY CAKE,bootylicious,bootylicious,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Muffins,High Protein Muffin",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/431/700/8101/front_en.26.400.jpg,250.0,,6.94444444444444,6.94444444444444,1.38888888888889,1.38888888888889,48.6111111111111,48.6111111111111,6.94444444444444,6.94444444444444,22.2222222222222,22.2222222222222,34.7222222222222,34.7222222222222,0.555555555555556,0.555555555555556,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,395.83333333333314,145.83333333333314,58.33333333333326
854317008217,High protein muffin apple cinnamon,bootylicious,bootylicious,snacks,"en:snacks,en:sweet-snacks,en:bars,en:energy-bars,en:protein-energy-bars",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/431/700/8217/front_en.11.400.jpg,264.705882352941,,7.35294117647059,7.35294117647059,1.47058823529412,1.47058823529412,48.5294117647059,48.5294117647059,7.35294117647059,7.35294117647059,20.5882352941176,20.5882352941176,36.7647058823529,36.7647058823529,0.514705882352941,0.514705882352941,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,407.3529411764705,142.6470588235295,53.888888888888964
854934004234,Mini Popcorn Truffle,pip's,pip's,snacks,Snacks,en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/493/400/4234/front_en.5.400.jpg,464.285714285714,,8.0,8.0,1.0,1.0,17.0,17.0,,,3.0,3.0,2.0,2.0,0.2375,0.2375,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,148.0,316.285714285714,68.12307692307691
855036005167,Kettle Chips Sour Cream & Onion,hal's new york,hal's new york,snacks,en:potato-chips,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/503/600/5167/front_en.12.400.jpg,535.714285714286,,17.8571,17.8571,0.0,0.0,0.0,0.0,0.0,0.0,,,8.9286,8.9286,2.23214275,2.23214275,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,196.42829999999998,339.285985714286,63.333384000000024
855140002687,Chocolate Sea Salt Ancient Grain Granola,purely elizabeth.,purely elizabeth.,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis",en:france|en:united-states|en:world,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/085/514/000/2687/front_en.47.400.jpg,433.333333333333,,6.0,6.0,3.5,3.5,18.0,18.0,6.0,6.0,2.0,2.0,3.0,3.0,0.3375,0.3375,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,138.0,295.333333333333,68.15384615384613
855569110376,PERFECT BAR mini Dark Chocolate Chip Peanut Butter,perfect bar,perfect bar,snacks,Snack,en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/556/911/0376/front_en.29.400.jpg,371.428571428571,,32.0,32.0,6.0,6.0,36.0,36.0,28.0,28.0,4.0,4.0,24.0,24.0,0.4,0.4,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,528.0,156.571428571429,42.15384615384632
855712008116,Dot's Homestyle Pretzels Original Seasoned Pretzel Twists,dot's homestyle pretzels,dot's homestyle pretzels,snacks,pretzel,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/571/200/8116/front_en.69.400.jpg,500.0,,6.0,6.0,0.5,0.5,19.0,19.0,0.0,0.0,1.0,1.0,2.0,2.0,0.625,0.625,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,138.0,362.0,72.39999999999999
856069005223,Crunchy Almond Flour Cookies Double Chocolate,simple mills,simple mills,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Chocolate biscuits",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/606/900/5223/front_en.21.400.jpg,517.241379310345,,9.0,9.0,3.5,3.5,16.0,16.0,8.0,8.0,2.0,2.0,2.0,2.0,0.2625,0.2625,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,153.0,364.241379310345,70.42
856069005643,Seed & Nut Flour Sweet Thins Honey Cinnamon,simple mills,simple mills,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/606/900/5643/front_en.41.400.jpg,466.666666666667,,6.0,6.0,3.5,3.5,20.0,20.0,7.0,7.0,1.0,1.0,2.0,2.0,0.25,0.25,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,142.0,324.666666666667,69.5714285714286
856069007197,Chewing Gum - Bubble Gum,xyloburst,xyloburst,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/085/606/900/7197/front_fr.3.400.jpg,133.333333333333,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,4.0,129.333333333333,97.0
856088003736,Rise & Shine Mix Strawberry Banana Nut,seven sundays,seven sundays,cereals,Mueslis,en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/085/608/800/3736/front_en.40.400.jpg,566.666666666667,,15.0,15.0,5.01,5.01,9.0,9.0,3.99,3.99,3.99,3.99,5.01,5.01,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,191.04,375.626666666667,66.28705882352943
856237005512,Honey almond Granola,,unknown,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/085/623/700/5512/front_en.3.400.jpg,42.857142857143,,12.5,,0.0,0.0,71.428571428571,,21.428571428571,21.428571428571,7.1428571428571,7.1428571428571,10.714285714286,10.714285714286,0.53571428571427,0.53571428571427,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,441.071428571428,398.214285714285,929.1666666666619
